d7b65d03-aca5-466d-84c1-fad319735887	60d6e3d2-37b1-4ca7-8604-0aa1a7a5b98d	웜톤 컬러 컨설팅	웜톤-컬러-컨설팅	웜톤 확정자를 위한 심화 컨설팅! 봄웜/가을웜 세부 진단. 웜톤에 어울리는 립, 아이섀도우, 의류 색상 상세 가이드.	\N	90000	project	1	1	false	\N	\N	https://picsum.photos/seed/personal-color22/400/300	\N	\N	1	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:05:01.131667+00	2025-12-03 03:02:15.564795+00	\N	0	false	offline	서울특별시 중구	37.56410000	126.99790000	중구
c7d3c582-29b1-47c2-b0f7-d14ec8616a66	60d6e3d2-37b1-4ca7-8604-0aa1a7a5b98d	헤어 컬러 컨설팅	헤어-컬러-컨설팅	퍼스널 컬러에 맞는 최적의 헤어 컬러를 찾아드립니다. 염색 색상 추천, 헤어 살롱 동행 서비스 가능. 홈케어 방법 안내.	\N	80000	project	1	1	false	\N	\N	https://picsum.photos/seed/personal-color25/400/300	\N	\N	1	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:05:03.505224+00	2025-12-03 09:08:30.447501+00	\N	0	false	online	경남 남해군 남해읍 강진만로 3	34.82966665	127.91057804	남해군
5c00d99d-188a-4c72-85ac-b3b991304038	4c84957e-86e4-4ac5-97b9-c73a53d7074b	젤 연장 & 보수 전문	젤-연장-보수-전문	자연스럽고 튼튼한 젤 연장! 짧은 손톱도 아름다운 길이감을 연출해 드립니다. 파손된 네일 긴급 보수도 가능. 당일 예약 환영.	\N	95000	project	1	1	false	\N	\N	https://picsum.photos/seed/nail-art5/400/300	\N	\N	0	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:47.814568+00	2025-12-03 03:02:12.904795+00	\N	0	false	offline	서울특별시 용산구	37.53260000	126.99100000	용산구
614099d7-4e2b-4586-9877-ab2396bfeebb	4c84957e-86e4-4ac5-97b9-c73a53d7074b	파티 & 이벤트 메이크업	파티-이벤트-메이크업	특별한 날을 더욱 빛나게! 연예인 담당 메이크업 아티스트의 프리미엄 메이크업. 시상식, 생일파티, 데이트 등 어떤 자리에서도 주인공이 되세요.	\N	180000	project	1	1	false	\N	\N	https://picsum.photos/seed/makeup8/400/300	\N	\N	0	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:50.153781+00	2025-12-03 03:02:13.370548+00	\N	0	false	offline	서울특별시 성북구	37.58940000	127.01670000	성북구
540699cb-4e14-4a27-947d-9ae13c66e253	4c84957e-86e4-4ac5-97b9-c73a53d7074b	두피 & 탈모 관리 프로그램	두피-탈모-관리-프로그램	두피 분석 및 맞춤형 탈모 관리 프로그램. 20년 경력 두피 전문가가 직접 상담하고 관리합니다. 홈케어 제품 추천 포함.	\N	80000	project	1	1	false	\N	\N	https://picsum.photos/seed/hair-styling14/400/300	\N	\N	0	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:54.683524+00	2025-12-03 03:02:14.338727+00	\N	0	false	offline	서울특별시 동작구	37.51240000	126.93930000	동작구
2a4699fe-1dc6-426d-a06a-fa35c4d17d59	4c84957e-86e4-4ac5-97b9-c73a53d7074b	쇼핑 동행 스타일링	쇼핑-동행-스타일링	함께 쇼핑하며 나만의 스타일을 완성해드립니다. 체형과 예산에 맞는 쇼핑 가이드. 백화점, SPA 브랜드, 빈티지샵 등 원하는 곳 어디든!	\N	180000	project	1	1	false	\N	\N	https://picsum.photos/seed/styling-consulting17/400/300	\N	\N	0	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:56.973015+00	2025-12-03 03:02:14.789101+00	\N	0	false	offline	서울특별시 노원구	37.65420000	127.05680000	노원구
e52ed359-bfd6-4189-a3cd-d92ec89dd778	4c84957e-86e4-4ac5-97b9-c73a53d7074b	시즌별 코디 컨설팅	시즌별-코디-컨설팅	봄/여름/가을/겨울 계절에 맞는 코디 가이드. 트렌드 분석 + 개인 스타일 제안. 온라인 팔로업 1개월 무료.	\N	120000	project	1	1	false	\N	\N	https://picsum.photos/seed/styling-consulting20/400/300	\N	\N	1	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:59.427221+00	2025-12-03 03:02:15.259016+00	\N	0	false	offline	서울특별시 중랑구	37.60630000	127.09250000	중랑구
24e912ca-56ff-4e18-b7e6-bd450b17d98d	4c84957e-86e4-4ac5-97b9-c73a53d7074b	쿨톤 컬러 컨설팅	쿨톤-컬러-컨설팅	쿨톤 확정자를 위한 심화 컨설팅! 여름쿨/겨울쿨 세부 진단. 쿨톤에 어울리는 메이크업, 패션 컬러 집중 분석.	\N	90000	project	1	1	false	\N	\N	https://picsum.photos/seed/personal-color23/400/300	\N	\N	0	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:05:01.954093+00	2025-12-03 03:02:15.714767+00	\N	0	false	offline	경기도 성남시 분당구	37.38250000	127.11890000	분당구
7d94f428-28f1-4d37-b57d-7c2c82150025	4c84957e-86e4-4ac5-97b9-c73a53d7074b	출장 헤어 스타일링	출장-헤어-스타일링	결혼식, 졸업식, 파티 등 특별한 날 원하시는 장소로 출장 방문합니다. 업스타일, 다운스타일, 반머리 등 다양한 스타일 가능. 액세서리 제공.	\N	120000	project	1	1	false	\N	\N	https://picsum.photos/seed/hair-styling11/400/300	\N	\N	1	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:52.426232+00	2025-12-03 07:01:29.418773+00	\N	0	false	offline	서울특별시 구로구	37.49540000	126.88740000	구로구
b82eb81d-0845-44a2-b795-31d10082571d	4c84957e-86e4-4ac5-97b9-c73a53d7074b	웨딩 네일 풀패키지	웨딩-네일-풀패키지	신부님을 위한 프리미엄 웨딩 네일! 손톱, 발톱 모두 완벽하게 케어해 드립니다. 드레스와 부케에 어울리는 맞춤 디자인 제안. 본식 당일 리터치 서비스 포함.	\N	180000	project	1	1	false	\N	\N	https://picsum.photos/seed/nail-art2/400/300	\N	\N	1	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:45.507316+00	2025-12-03 07:01:42.002332+00	\N	0	false	offline	서울특별시 송파구	37.51450000	127.10590000	송파구
e47d615b-3d2d-4f79-ba28-a1df24b691c3	a4cb4eaa-ae5d-41b2-b8ad-94748c5dbe19	캐릭터 & 아트 네일	캐릭터-아트-네일	귀여운 캐릭터부터 화려한 아트까지! SNS 핫한 디자인 전문. 디즈니, 산리오, 짱구 등 인기 캐릭터 재현 가능. 사진 첨부 시 견적 무료.	\N	90000	project	1	1	false	\N	\N	https://picsum.photos/seed/nail-art3/400/300	\N	\N	0	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:46.271036+00	2025-12-03 03:02:12.588302+00	\N	0	false	offline	서울특별시 영등포구	37.52640000	126.89640000	영등포구
d28491fd-7760-4d70-b46b-0c14bf7758a0	a4cb4eaa-ae5d-41b2-b8ad-94748c5dbe19	웨딩 메이크업 & 헤어	웨딩-메이크업-헤어	인생에서 가장 아름다운 날을 위한 특별한 메이크업. 15년 경력 웨딩 메이크업 아티스트가 신부님의 아름다움을 최대한 끌어올려 드립니다. 리허설 메이크업 포함.	\N	280000	project	1	1	false	\N	\N	https://picsum.photos/seed/makeup6/400/300	\N	\N	0	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:48.636954+00	2025-12-03 03:02:13.06036+00	\N	0	false	offline	서울특별시 광진구	37.53850000	127.08230000	광진구
371a89da-bbf2-4bc1-8d49-7a740a7b1174	a4cb4eaa-ae5d-41b2-b8ad-94748c5dbe19	증명사진 & 프로필 메이크업	증명사진-프로필-메이크업	면접, 여권, 프로필 사진을 위한 깔끔한 메이크업. 사진에 잘 받는 음영과 컬러로 자신감 있는 이미지를 연출해 드립니다. 헤어 스타일링 기본 포함.	\N	70000	project	1	1	false	\N	\N	https://picsum.photos/seed/makeup9/400/300	\N	\N	1	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:50.898495+00	2025-12-03 03:02:13.569241+00	\N	0	false	offline	서울특별시 강서구	37.55090000	126.84950000	강서구
302c8525-4bcf-47d5-93d5-3cc2b06b8028	a4cb4eaa-ae5d-41b2-b8ad-94748c5dbe19	펌 & 염색 전문샵	펌-염색-전문샵	손상 최소화! 프리미엄 펌 & 염색 서비스. 에어리펌, 히피펌, 볼륨펌 등 최신 트렌드 스타일. 발색 좋은 고급 염색약 사용.	\N	130000	project	1	1	false	\N	\N	https://picsum.photos/seed/hair-styling15/400/300	\N	\N	0	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:55.436084+00	2025-12-03 03:02:14.485898+00	\N	0	false	offline	서울특별시 서대문구	37.57910000	126.93680000	서대문구
9719b5c9-dba4-487d-af2e-5cf214647be0	a4cb4eaa-ae5d-41b2-b8ad-94748c5dbe19	면접 & 비즈니스 스타일링	면접-비즈니스-스타일링	첫인상이 중요한 순간! 면접, 프레젠테이션, 비즈니스 미팅을 위한 전문 스타일링. 업종에 맞는 이미지 컨설팅 포함.	\N	130000	project	1	1	false	\N	\N	https://picsum.photos/seed/styling-consulting18/400/300	\N	\N	0	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:57.724946+00	2025-12-03 03:02:14.955162+00	\N	0	false	offline	서울특별시 도봉구	37.66880000	127.04710000	도봉구
056e7664-7840-4205-acca-79d6617e79d8	a4cb4eaa-ae5d-41b2-b8ad-94748c5dbe19	퍼스널 컬러 진단 (프리미엄)	퍼스널-컬러-진단-프리미엄	나에게 어울리는 컬러를 찾아드립니다. 봄웜/여름쿨/가을웜/겨울쿨 상세 진단. 베스트/워스트 컬러 팔레트 제공. 메이크업, 헤어, 패션 컬러 가이드 포함.	\N	120000	project	1	1	false	\N	\N	https://picsum.photos/seed/personal-color21/400/300	\N	\N	1	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:05:00.276744+00	2025-12-03 03:02:15.411892+00	\N	0	false	offline	서울특별시 강동구	37.53010000	127.12380000	강동구
1f101da6-c16b-493d-8cf7-3cd2279e73c6	a4cb4eaa-ae5d-41b2-b8ad-94748c5dbe19	퍼스널 컬러 메이크업	퍼스널-컬러-메이크업	퍼스널 컬러에 맞는 메이크업을 직접 배워보세요. 진단 + 메이크업 레슨 + 화장품 추천 리스트까지 원스톱 서비스.	\N	150000	project	1	1	false	\N	\N	https://picsum.photos/seed/personal-color24/400/300	\N	\N	0	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:05:02.72487+00	2025-12-03 03:02:15.876289+00	\N	0	false	offline	경기도 수원시	37.26360000	127.02860000	수원시
6adb2e23-6b5d-4632-838b-b2d06672f67f	a4cb4eaa-ae5d-41b2-b8ad-94748c5dbe19	웨딩 헤어 스타일링	웨딩-헤어-스타일링	신부님의 드레스와 컨셉에 맞는 우아한 헤어스타일을 연출해 드립니다. 본식 + 리허설 패키지 할인. 헤어 액세서리 무료 대여.	\N	200000	project	1	1	false	\N	\N	https://picsum.photos/seed/hair-styling12/400/300	\N	\N	1	0	0	0	0	0.00	0	active	false	\N	\N	\N	1	\N	\N	2025-12-03 02:04:53.170775+00	2025-12-03 03:29:49.126347+00	\N	0	false	offline	서울특별시 금천구	37.45690000	126.89550000	금천구
